Date,Close
2019-07-18 21:00:00+00:00,10682.2
2019-07-19 01:00:00+00:00,10479.3
2019-07-19 05:00:00+00:00,10374.9
2019-07-19 09:00:00+00:00,10507.2
2019-07-19 13:00:00+00:00,10379.7
2019-07-19 17:00:00+00:00,10516.5
2019-07-21 21:00:00+00:00,10567.2
2019-07-22 01:00:00+00:00,10565.2
2019-07-22 05:00:00+00:00,10560.4
2019-07-22 09:00:00+00:00,10532.5
2019-07-22 13:00:00+00:00,10220.0
2019-07-22 17:00:00+00:00,10324.3
2019-07-22 21:00:00+00:00,10247.8
2019-07-23 01:00:00+00:00,10209.2
2019-07-23 05:00:00+00:00,9942.2
2019-07-23 09:00:00+00:00,9980.2
2019-07-23 13:00:00+00:00,9987.8
2019-07-23 17:00:00+00:00,10146.6
2019-07-23 21:00:00+00:00,9675.1
2019-07-24 01:00:00+00:00,9634.6
2019-07-24 05:00:00+00:00,9741.7
2019-07-24 09:00:00+00:00,9737.8
2019-07-24 13:00:00+00:00,9563.7
2019-07-24 17:00:00+00:00,9675.2
2019-07-24 21:00:00+00:00,10115.8
2019-07-25 01:00:00+00:00,10066.5
2019-07-25 05:00:00+00:00,10092.2
2019-07-25 09:00:00+00:00,10146.0
2019-07-25 13:00:00+00:00,9983.3
2019-07-25 17:00:00+00:00,9870.7
2019-07-25 21:00:00+00:00,9720.1
2019-07-26 01:00:00+00:00,9736.1
2019-07-26 05:00:00+00:00,9791.1
2019-07-26 09:00:00+00:00,9783.8
2019-07-26 13:00:00+00:00,9806.7
2019-07-26 17:00:00+00:00,9841.4
2019-07-28 21:00:00+00:00,9524.7
2019-07-29 01:00:00+00:00,9643.3
2019-07-29 05:00:00+00:00,9556.2
2019-07-29 09:00:00+00:00,9515.0
2019-07-29 13:00:00+00:00,9537.6
2019-07-29 17:00:00+00:00,9513.2
2019-07-29 21:00:00+00:00,9517.8
2019-07-30 01:00:00+00:00,9419.3
2019-07-30 05:00:00+00:00,9474.6
2019-07-30 09:00:00+00:00,9542.1
2019-07-30 13:00:00+00:00,9699.3
2019-07-30 17:00:00+00:00,9536.6
2019-07-30 21:00:00+00:00,9709.6
2019-07-31 01:00:00+00:00,9689.4
2019-07-31 05:00:00+00:00,9760.7
2019-07-31 09:00:00+00:00,9833.3
2019-07-31 13:00:00+00:00,9986.0
2019-07-31 17:00:00+00:00,10027.0
2019-07-31 21:00:00+00:00,10048.4
2019-08-01 01:00:00+00:00,9989.6
2019-08-01 05:00:00+00:00,9981.6
2019-08-01 09:00:00+00:00,10024.9
2019-08-01 13:00:00+00:00,10065.8
2019-08-01 17:00:00+00:00,10411.2
2019-08-01 21:00:00+00:00,10391.4
2019-08-02 01:00:00+00:00,10381.7
2019-08-02 05:00:00+00:00,10514.1
2019-08-02 09:00:00+00:00,10557.2
2019-08-02 13:00:00+00:00,10438.0
2019-08-02 17:00:00+00:00,10394.9
2019-08-02 21:00:00+00:00,10392.4
2019-08-04 21:00:00+00:00,11217.8
2019-08-05 01:00:00+00:00,11580.4
2019-08-05 05:00:00+00:00,11772.3
2019-08-05 09:00:00+00:00,11799.4
2019-08-05 13:00:00+00:00,11831.7
2019-08-05 17:00:00+00:00,11754.7
2019-08-05 21:00:00+00:00,11767.8
2019-08-06 01:00:00+00:00,11669.7
2019-08-06 05:00:00+00:00,12217.7
2019-08-06 09:00:00+00:00,11675.8
2019-08-06 13:00:00+00:00,11775.0
2019-08-06 17:00:00+00:00,11645.4
2019-08-06 21:00:00+00:00,11461.9
2019-08-07 01:00:00+00:00,11678.7
2019-08-07 05:00:00+00:00,11554.9
2019-08-07 09:00:00+00:00,11770.9
2019-08-07 13:00:00+00:00,11646.4
2019-08-07 17:00:00+00:00,11857.1
2019-08-07 21:00:00+00:00,11965.0
2019-08-08 01:00:00+00:00,11942.4
2019-08-08 05:00:00+00:00,11902.5
2019-08-08 09:00:00+00:00,11842.7
2019-08-08 13:00:00+00:00,11705.5
2019-08-08 17:00:00+00:00,11592.2
2019-08-08 21:00:00+00:00,11947.7
2019-08-09 01:00:00+00:00,11878.9
2019-08-09 05:00:00+00:00,11815.9
2019-08-09 09:00:00+00:00,11748.2
2019-08-09 13:00:00+00:00,11755.8
2019-08-09 17:00:00+00:00,11862.0
2019-08-11 21:00:00+00:00,11467.5
2019-08-12 01:00:00+00:00,11415.0
2019-08-12 05:00:00+00:00,11352.4
2019-08-12 09:00:00+00:00,11383.2
2019-08-12 13:00:00+00:00,11387.4
2019-08-12 17:00:00+00:00,11418.0
2019-08-12 21:00:00+00:00,11409.5
2019-08-13 01:00:00+00:00,11337.8
2019-08-13 05:00:00+00:00,11324.1
2019-08-13 09:00:00+00:00,11207.4
2019-08-13 13:00:00+00:00,10801.0
2019-08-13 17:00:00+00:00,10876.2
2019-08-13 21:00:00+00:00,10725.9
2019-08-14 01:00:00+00:00,10519.7
2019-08-14 05:00:00+00:00,10421.4
2019-08-14 09:00:00+00:00,10592.1
2019-08-14 13:00:00+00:00,10312.1
2019-08-14 17:00:00+00:00,10159.1
2019-08-14 21:00:00+00:00,10092.5
2019-08-15 01:00:00+00:00,9716.9
2019-08-15 05:00:00+00:00,9814.7
2019-08-15 09:00:00+00:00,9983.6
2019-08-15 13:00:00+00:00,10040.2
2019-08-15 17:00:00+00:00,10369.7
2019-08-15 21:00:00+00:00,10293.8
2019-08-16 01:00:00+00:00,10089.3
2019-08-16 05:00:00+00:00,10059.7
2019-08-16 09:00:00+00:00,10206.2
2019-08-16 13:00:00+00:00,10418.5
2019-08-16 17:00:00+00:00,10404.1
2019-08-18 21:00:00+00:00,10330.7
2019-08-19 01:00:00+00:00,10376.3
2019-08-19 05:00:00+00:00,10695.2
2019-08-19 09:00:00+00:00,10700.5
2019-08-19 13:00:00+00:00,10679.8
2019-08-19 17:00:00+00:00,10683.8
2019-08-19 21:00:00+00:00,10899.0
2019-08-20 01:00:00+00:00,10819.7
2019-08-20 05:00:00+00:00,10696.3
2019-08-20 09:00:00+00:00,10642.6
2019-08-20 13:00:00+00:00,10742.1
2019-08-20 17:00:00+00:00,10708.9
2019-08-20 21:00:00+00:00,10698.3
2019-08-21 01:00:00+00:00,10174.1
2019-08-21 05:00:00+00:00,10154.1
2019-08-21 09:00:00+00:00,9949.6
2019-08-21 13:00:00+00:00,10121.5
2019-08-21 17:00:00+00:00,10148.9
2019-08-21 21:00:00+00:00,10070.8
2019-08-22 01:00:00+00:00,9962.1
2019-08-22 05:00:00+00:00,9917.1
2019-08-22 09:00:00+00:00,10045.4
2019-08-22 13:00:00+00:00,10117.0
2019-08-22 17:00:00+00:00,10180.3
2019-08-22 21:00:00+00:00,10121.2
2019-08-23 01:00:00+00:00,10175.8
2019-08-23 05:00:00+00:00,10166.1
2019-08-23 09:00:00+00:00,10216.7
2019-08-23 13:00:00+00:00,10407.3
2019-08-23 17:00:00+00:00,10348.7
2019-08-25 21:00:00+00:00,10513.5
2019-08-26 01:00:00+00:00,10341.8
2019-08-26 05:00:00+00:00,10334.0
2019-08-26 09:00:00+00:00,10357.4
2019-08-26 13:00:00+00:00,10327.9
2019-08-26 17:00:00+00:00,10262.9
2019-08-26 21:00:00+00:00,10333.8
2019-08-27 01:00:00+00:00,10155.6
2019-08-27 05:00:00+00:00,10185.6
2019-08-27 09:00:00+00:00,10115.4
2019-08-27 13:00:00+00:00,10177.7
2019-08-27 17:00:00+00:00,10141.5
2019-08-27 21:00:00+00:00,10140.7
2019-08-28 01:00:00+00:00,10074.0
2019-08-28 05:00:00+00:00,10119.6
2019-08-28 09:00:00+00:00,10154.7
2019-08-28 13:00:00+00:00,10227.0
2019-08-28 17:00:00+00:00,9668.0
2019-08-28 21:00:00+00:00,9689.1
2019-08-29 01:00:00+00:00,9607.8
2019-08-29 05:00:00+00:00,9403.6
2019-08-29 09:00:00+00:00,9451.9
2019-08-29 13:00:00+00:00,9472.6
2019-08-29 17:00:00+00:00,9529.1
2019-08-29 21:00:00+00:00,9444.8
2019-08-30 01:00:00+00:00,9492.4
2019-08-30 05:00:00+00:00,9519.6
2019-08-30 09:00:00+00:00,9583.0
2019-08-30 13:00:00+00:00,9571.5
2019-08-30 17:00:00+00:00,9626.7
2019-09-01 21:00:00+00:00,9779.2
2019-09-02 01:00:00+00:00,9788.9
2019-09-02 05:00:00+00:00,9768.0
2019-09-02 09:00:00+00:00,9851.1
2019-09-02 13:00:00+00:00,9944.0
2019-09-02 17:00:00+00:00,10408.8
2019-09-02 21:00:00+00:00,10404.8
2019-09-03 01:00:00+00:00,10414.2
2019-09-03 05:00:00+00:00,10370.2
2019-09-03 09:00:00+00:00,10584.3
2019-09-03 13:00:00+00:00,10661.7
2019-09-03 17:00:00+00:00,10714.8
2019-09-03 21:00:00+00:00,10586.1
2019-09-04 01:00:00+00:00,10592.7
2019-09-04 05:00:00+00:00,10509.9
2019-09-04 09:00:00+00:00,10490.4
2019-09-04 13:00:00+00:00,10568.7
2019-09-04 17:00:00+00:00,10623.6
2019-09-04 21:00:00+00:00,10523.5
2019-09-05 01:00:00+00:00,10591.8
2019-09-05 05:00:00+00:00,10589.7
2019-09-05 09:00:00+00:00,10577.3
2019-09-05 13:00:00+00:00,10531.9
2019-09-05 17:00:00+00:00,10521.6
2019-09-05 21:00:00+00:00,10582.9
2019-09-06 01:00:00+00:00,10717.8
2019-09-06 05:00:00+00:00,10732.9
2019-09-06 09:00:00+00:00,10867.0
2019-09-06 13:00:00+00:00,10889.2
2019-09-06 17:00:00+00:00,10344.2
2019-09-08 21:00:00+00:00,10402.0
2019-09-09 01:00:00+00:00,10325.7
2019-09-09 05:00:00+00:00,10140.8
2019-09-09 09:00:00+00:00,10369.3
2019-09-09 13:00:00+00:00,10252.6
2019-09-09 17:00:00+00:00,10239.3
2019-09-09 21:00:00+00:00,10343.6
2019-09-10 01:00:00+00:00,10308.5
2019-09-10 05:00:00+00:00,10257.1
2019-09-10 09:00:00+00:00,10258.2
2019-09-10 13:00:00+00:00,10215.6
2019-09-10 17:00:00+00:00,10049.5
2019-09-10 21:00:00+00:00,10135.6
2019-09-11 01:00:00+00:00,10040.0
2019-09-11 05:00:00+00:00,9986.8
2019-09-11 09:00:00+00:00,10090.6
2019-09-11 13:00:00+00:00,10042.3
2019-09-11 17:00:00+00:00,10097.5
2019-09-11 21:00:00+00:00,10150.0
2019-09-12 01:00:00+00:00,10075.3
2019-09-12 05:00:00+00:00,10146.1
2019-09-12 09:00:00+00:00,10233.7
2019-09-12 13:00:00+00:00,10274.6
2019-09-12 17:00:00+00:00,10330.5
2019-09-12 21:00:00+00:00,10396.3
2019-09-13 01:00:00+00:00,10363.1
2019-09-13 05:00:00+00:00,10306.2
2019-09-13 09:00:00+00:00,10342.6
2019-09-13 13:00:00+00:00,10309.1
2019-09-13 17:00:00+00:00,10263.6
2019-09-15 21:00:00+00:00,10347.8
2019-09-16 01:00:00+00:00,10326.8
2019-09-16 05:00:00+00:00,10303.2
