Date,Volume,Open,High,Low,Close
2022-07-05 12:25:00+00:00,2996,19444.5,19484.9,19428.9,19467.3
2022-07-05 12:30:00+00:00,2769,19467.1,19476.8,19426.2,19444.2
2022-07-05 12:35:00+00:00,4109,19444.8,19445.2,19354.5,19411.2
2022-07-05 12:40:00+00:00,3188,19411.8,19438.8,19393.8,19436.5
2022-07-05 12:45:00+00:00,3573,19436.4,19452.6,19408.8,19446.4
2022-07-05 12:50:00+00:00,3452,19446.4,19446.8,19396.8,19407.4
2022-07-05 12:55:00+00:00,3528,19407.7,19410.2,19336.6,19352.6
2022-07-05 13:00:00+00:00,4201,19352.2,19390.4,19288.8,19371.6
2022-07-05 13:05:00+00:00,3251,19371.2,19389.4,19351.0,19371.5
2022-07-05 13:10:00+00:00,2792,19371.4,19377.2,19350.1,19368.2
2022-07-05 13:15:00+00:00,3546,19367.4,19415.0,19357.4,19371.3
2022-07-05 13:20:00+00:00,2934,19371.4,19397.2,19356.2,19357.3
2022-07-05 13:25:00+00:00,3637,19357.2,19372.6,19318.8,19351.7
2022-07-05 13:30:00+00:00,5010,19352.3,19386.9,19282.2,19360.6
2022-07-05 13:35:00+00:00,4392,19362.3,19424.5,19348.1,19395.0
2022-07-05 13:40:00+00:00,4083,19395.1,19458.6,19392.3,19429.4
2022-07-05 13:45:00+00:00,4678,19429.2,19509.6,19412.8,19464.3
2022-07-05 13:50:00+00:00,3493,19463.5,19467.8,19401.6,19415.8
2022-07-05 13:55:00+00:00,3687,19416.0,19420.5,19350.0,19380.0
2022-07-05 14:00:00+00:00,3953,19379.6,19425.2,19349.4,19396.6
2022-07-05 14:05:00+00:00,3359,19397.5,19419.0,19364.2,19412.2
2022-07-05 14:10:00+00:00,4261,19411.8,19480.2,19403.4,19478.2
2022-07-05 14:15:00+00:00,3353,19478.2,19478.6,19416.2,19426.0
2022-07-05 14:20:00+00:00,3513,19426.0,19463.1,19419.2,19458.2
2022-07-05 14:25:00+00:00,3184,19458.4,19511.6,19443.2,19483.8
2022-07-05 14:30:00+00:00,3237,19484.0,19504.8,19463.7,19484.2
2022-07-05 14:35:00+00:00,3900,19484.1,19572.0,19480.8,19560.4
2022-07-05 14:40:00+00:00,3484,19560.4,19560.9,19500.4,19503.0
2022-07-05 14:45:00+00:00,3732,19501.8,19501.8,19428.2,19467.6
2022-07-05 14:50:00+00:00,2860,19467.8,19468.4,19402.7,19429.8
2022-07-05 14:55:00+00:00,2862,19429.6,19457.8,19424.0,19443.4
2022-07-05 15:00:00+00:00,3686,19443.5,19460.8,19392.3,19450.0
2022-07-05 15:05:00+00:00,3362,19449.6,19450.9,19364.8,19387.4
2022-07-05 15:10:00+00:00,4394,19387.6,19389.4,19309.3,19346.8
2022-07-05 15:15:00+00:00,3434,19346.8,19410.2,19339.7,19398.0
2022-07-05 15:20:00+00:00,2579,19398.3,19416.7,19382.0,19403.2
2022-07-05 15:25:00+00:00,2966,19403.3,19431.4,19390.6,19419.0
2022-07-05 15:30:00+00:00,3431,19419.1,19460.5,19404.8,19418.8
2022-07-05 15:35:00+00:00,2951,19418.8,19460.7,19381.8,19402.6
2022-07-05 15:40:00+00:00,3066,19402.5,19456.8,19401.9,19448.4
2022-07-05 15:45:00+00:00,3192,19448.4,19475.7,19426.9,19447.0
2022-07-05 15:50:00+00:00,2936,19447.4,19497.4,19440.0,19494.2
2022-07-05 15:55:00+00:00,3517,19494.7,19521.6,19486.0,19502.0
2022-07-05 16:00:00+00:00,3422,19501.8,19524.7,19486.6,19496.5
2022-07-05 16:05:00+00:00,2992,19496.6,19543.9,19465.1,19529.6
2022-07-05 16:10:00+00:00,3679,19529.6,19573.0,19515.3,19529.7
2022-07-05 16:15:00+00:00,3647,19529.8,19623.6,19507.2,19588.2
2022-07-05 16:20:00+00:00,4162,19584.0,19680.8,19579.8,19676.0
2022-07-05 16:25:00+00:00,4105,19676.0,19676.4,19570.4,19601.7
2022-07-05 16:30:00+00:00,2996,19601.7,19619.6,19571.0,19585.4
2022-07-05 16:35:00+00:00,3023,19585.8,19618.5,19577.2,19601.4
2022-07-05 16:40:00+00:00,2723,19601.7,19610.4,19529.0,19545.3
2022-07-05 16:45:00+00:00,2647,19545.4,19571.6,19529.6,19547.8
2022-07-05 16:50:00+00:00,2461,19548.0,19567.2,19542.5,19545.3
2022-07-05 16:55:00+00:00,2933,19545.3,19562.8,19514.0,19531.8
2022-07-05 17:00:00+00:00,2836,19531.2,19559.4,19523.8,19550.0
2022-07-05 17:05:00+00:00,2846,19549.2,19599.1,19524.2,19583.8
2022-07-05 17:10:00+00:00,2276,19583.8,19603.9,19576.3,19602.4
2022-07-05 17:15:00+00:00,2510,19602.2,19653.8,19597.0,19651.1
2022-07-05 17:20:00+00:00,3385,19651.2,19727.4,19639.4,19672.4
2022-07-05 17:25:00+00:00,2749,19673.6,19702.7,19657.0,19661.9
2022-07-05 17:30:00+00:00,2832,19662.1,19729.6,19659.3,19727.6
2022-07-05 17:35:00+00:00,3040,19727.4,19740.5,19693.3,19717.8
2022-07-05 17:40:00+00:00,2872,19717.7,19742.5,19678.4,19686.2
2022-07-05 17:45:00+00:00,2794,19685.6,19698.3,19650.7,19687.7
2022-07-05 17:50:00+00:00,2592,19687.6,19766.0,19679.5,19706.0
2022-07-05 17:55:00+00:00,2467,19706.2,19718.7,19665.2,19683.6
2022-07-05 18:00:00+00:00,3115,19683.7,19751.2,19672.3,19683.8
2022-07-05 18:05:00+00:00,2213,19683.4,19688.2,19648.9,19660.4
2022-07-05 18:10:00+00:00,2153,19660.8,19725.2,19660.6,19706.0
2022-07-05 18:15:00+00:00,2354,19706.0,19720.3,19683.2,19710.2
2022-07-05 18:20:00+00:00,2104,19709.8,19746.0,19694.9,19746.0
2022-07-05 18:25:00+00:00,2898,19746.0,19776.2,19719.6,19742.8
2022-07-05 18:30:00+00:00,2954,19743.0,19804.6,19743.0,19780.0
2022-07-05 18:35:00+00:00,4017,19780.2,19916.4,19770.3,19908.7
2022-07-05 18:40:00+00:00,3514,19909.0,19932.6,19872.8,19899.6
2022-07-05 18:45:00+00:00,3603,19900.2,19978.2,19894.2,19956.2
2022-07-05 18:50:00+00:00,4007,19957.4,20015.4,19930.6,20012.3
2022-07-05 18:55:00+00:00,3807,20012.2,20101.0,19999.1,20098.5
2022-07-05 19:00:00+00:00,4803,20098.4,20244.0,20040.6,20240.4
2022-07-05 19:05:00+00:00,4185,20240.8,20256.3,20165.8,20192.6
2022-07-05 19:10:00+00:00,2979,20192.4,20245.0,20178.9,20235.3
2022-07-05 19:15:00+00:00,3477,20235.0,20243.4,20148.0,20158.0
2022-07-05 19:20:00+00:00,2838,20158.4,20212.8,20158.0,20207.4
2022-07-05 19:25:00+00:00,3316,20207.4,20229.8,20184.2,20213.6
2022-07-05 19:30:00+00:00,3896,20212.6,20280.9,20211.4,20251.0
2022-07-05 19:35:00+00:00,3954,20251.0,20321.6,20228.8,20312.2
2022-07-05 19:40:00+00:00,4200,20312.1,20418.0,20299.8,20388.6
2022-07-05 19:45:00+00:00,4665,20388.6,20478.2,20381.1,20446.3
2022-07-05 19:50:00+00:00,3631,20447.4,20460.6,20424.2,20433.8
2022-07-05 19:55:00+00:00,4145,20434.0,20455.8,20334.4,20377.2
2022-07-05 20:00:00+00:00,3853,20376.5,20408.6,20343.8,20387.6
2022-07-05 20:05:00+00:00,4005,20387.8,20493.4,20383.2,20478.4
2022-07-05 20:10:00+00:00,4985,20478.6,20727.3,20478.4,20667.6
2022-07-05 20:15:00+00:00,3991,20668.8,20687.4,20542.8,20548.6
2022-07-05 20:20:00+00:00,4014,20548.6,20639.2,20527.6,20583.8
2022-07-05 20:25:00+00:00,3235,20583.8,20597.6,20527.6,20569.6
2022-07-05 20:30:00+00:00,3743,20569.6,20648.6,20552.1,20641.4
2022-07-05 20:35:00+00:00,3311,20641.5,20644.4,20523.5,20524.2
2022-07-05 20:40:00+00:00,3570,20524.3,20546.8,20467.0,20487.2
2022-07-05 20:45:00+00:00,3845,20487.2,20510.4,20431.0,20451.4
2022-07-05 20:50:00+00:00,3145,20451.8,20474.8,20439.6,20464.8
2022-07-05 20:55:00+00:00,2559,20464.7,20472.0,20433.5,20436.0
2022-07-05 21:05:00+00:00,3001,20447.2,20475.3,20367.5,20370.5
2022-07-05 21:10:00+00:00,4206,20371.0,20378.1,20223.2,20260.7
2022-07-05 21:15:00+00:00,3545,20260.9,20311.0,20224.5,20294.2
2022-07-05 21:20:00+00:00,3803,20294.3,20308.0,20181.9,20182.4
2022-07-05 21:25:00+00:00,3244,20182.8,20284.4,20152.6,20265.7
2022-07-05 21:30:00+00:00,2196,20266.4,20272.6,20207.4,20248.1
2022-07-05 21:35:00+00:00,3122,20248.2,20280.9,20223.2,20267.1
2022-07-05 21:40:00+00:00,2996,20267.1,20376.6,20265.4,20368.0
2022-07-05 21:45:00+00:00,3534,20367.6,20459.2,20340.2,20394.2
2022-07-05 21:50:00+00:00,3477,20394.4,20394.4,20296.8,20306.0
2022-07-05 21:55:00+00:00,2282,20306.6,20350.2,20304.8,20349.4
2022-07-05 22:00:00+00:00,2930,20348.8,20396.2,20283.6,20376.8
2022-07-05 22:05:00+00:00,2294,20376.4,20377.7,20332.0,20363.8
2022-07-05 22:10:00+00:00,2369,20364.4,20364.4,20286.3,20344.8
2022-07-05 22:15:00+00:00,2552,20344.8,20350.0,20255.1,20273.6
2022-07-05 22:20:00+00:00,2737,20273.6,20313.8,20257.6,20305.7
2022-07-05 22:25:00+00:00,2883,20305.5,20305.7,20232.0,20251.4
2022-07-05 22:30:00+00:00,2605,20251.4,20295.0,20250.1,20262.4
2022-07-05 22:35:00+00:00,2461,20262.5,20340.7,20262.4,20321.0
2022-07-05 22:40:00+00:00,2056,20320.9,20336.0,20312.6,20323.8
2022-07-05 22:45:00+00:00,2830,20323.8,20401.9,20321.0,20384.1
2022-07-05 22:50:00+00:00,2900,20384.2,20386.8,20343.0,20375.8
2022-07-05 22:55:00+00:00,2639,20375.8,20418.6,20347.8,20409.4
2022-07-05 23:00:00+00:00,2847,20409.6,20411.8,20360.3,20375.0
2022-07-05 23:05:00+00:00,3030,20375.1,20404.5,20325.2,20329.4
2022-07-05 23:10:00+00:00,3742,20329.0,20334.0,20249.4,20262.5
2022-07-05 23:15:00+00:00,2451,20262.0,20303.4,20261.0,20290.2
2022-07-05 23:20:00+00:00,1811,20290.4,20311.3,20269.1,20275.7
2022-07-05 23:25:00+00:00,4029,20275.4,20279.1,20151.8,20158.7
2022-07-05 23:30:00+00:00,3902,20159.0,20200.4,20095.4,20116.9
2022-07-05 23:35:00+00:00,3106,20117.1,20180.0,20104.2,20162.4
2022-07-05 23:40:00+00:00,2731,20162.8,20191.0,20146.0,20159.6
2022-07-05 23:45:00+00:00,1846,20159.8,20193.6,20156.3,20187.9
2022-07-05 23:50:00+00:00,2036,20187.4,20193.8,20147.4,20164.3
2022-07-05 23:55:00+00:00,2462,20165.7,20202.9,20151.0,20151.7
2022-07-06 00:00:00+00:00,3212,20151.8,20231.4,20151.8,20210.8
2022-07-06 00:05:00+00:00,2864,20210.6,20226.4,20189.2,20189.2
2022-07-06 00:10:00+00:00,2460,20189.4,20212.6,20151.1,20155.3
2022-07-06 00:15:00+00:00,2468,20155.4,20205.9,20154.7,20160.0
2022-07-06 00:20:00+00:00,2906,20159.6,20182.6,20082.2,20117.8
2022-07-06 00:25:00+00:00,2629,20117.9,20146.5,20099.6,20136.2
2022-07-06 00:30:00+00:00,2804,20135.6,20222.4,20134.6,20208.5
2022-07-06 00:35:00+00:00,3108,20208.9,20266.0,20206.4,20243.4
2022-07-06 00:40:00+00:00,3485,20243.4,20335.9,20239.4,20313.8
2022-07-06 00:45:00+00:00,4139,20313.8,20354.8,20270.2,20337.2
2022-07-06 00:50:00+00:00,2821,20337.2,20346.5,20262.5,20280.4
2022-07-06 00:55:00+00:00,2070,20280.6,20287.5,20231.0,20237.8
2022-07-06 01:00:00+00:00,3172,20238.4,20294.4,20230.4,20244.9
2022-07-06 01:05:00+00:00,2353,20245.4,20285.2,20245.2,20271.4
2022-07-06 01:10:00+00:00,2967,20271.7,20276.9,20163.2,20180.6
2022-07-06 01:15:00+00:00,2939,20181.3,20190.4,20144.8,20181.6
2022-07-06 01:20:00+00:00,2507,20182.2,20221.8,20177.2,20187.2
2022-07-06 01:25:00+00:00,2324,20187.5,20212.0,20172.2,20192.3
2022-07-06 01:30:00+00:00,2221,20192.4,20195.6,20164.6,20179.8
2022-07-06 01:35:00+00:00,3003,20179.8,20183.2,20088.0,20088.2
2022-07-06 01:40:00+00:00,4294,20088.3,20107.3,19898.1,19934.2
2022-07-06 01:45:00+00:00,4822,19934.7,19963.7,19801.2,19830.3
2022-07-06 01:50:00+00:00,3757,19830.0,19899.4,19828.7,19860.6
2022-07-06 01:55:00+00:00,3511,19860.6,19910.4,19825.0,19855.2
2022-07-06 02:00:00+00:00,2671,19855.6,19886.2,19845.6,19856.8
2022-07-06 02:05:00+00:00,2754,19856.6,19860.2,19825.0,19847.1
2022-07-06 02:10:00+00:00,3300,19847.3,19849.4,19774.4,19829.6
2022-07-06 02:15:00+00:00,2821,19829.5,19935.7,19829.5,19920.0
2022-07-06 02:20:00+00:00,3087,19920.2,19960.1,19874.4,19898.1
2022-07-06 02:25:00+00:00,2305,19898.2,19901.2,19857.6,19897.8
2022-07-06 02:30:00+00:00,2604,19897.4,19920.2,19823.2,19833.2
2022-07-06 02:35:00+00:00,2324,19833.2,19869.6,19832.2,19849.8
2022-07-06 02:40:00+00:00,2506,19849.6,19866.0,19807.7,19826.0
2022-07-06 02:45:00+00:00,1982,19825.8,19870.8,19822.0,19842.6
2022-07-06 02:50:00+00:00,1965,19842.8,19850.5,19819.5,19829.9
2022-07-06 02:55:00+00:00,1996,19830.0,19863.6,19829.6,19841.2
2022-07-06 03:00:00+00:00,2202,19840.8,19858.7,19806.4,19858.7
2022-07-06 03:05:00+00:00,2419,19859.0,19888.0,19846.0,19852.2
2022-07-06 03:10:00+00:00,3175,19852.6,19858.2,19744.8,19818.0
2022-07-06 03:15:00+00:00,2748,19817.8,19860.9,19794.0,19816.0
2022-07-06 03:20:00+00:00,2244,19815.8,19852.0,19783.2,19845.2
2022-07-06 03:25:00+00:00,2002,19845.2,19850.4,19817.8,19842.2
2022-07-06 03:30:00+00:00,2053,19842.4,19908.4,19841.2,19872.7
2022-07-06 03:35:00+00:00,2285,19872.6,19896.6,19850.8,19873.4
2022-07-06 03:40:00+00:00,2257,19873.8,19881.6,19852.0,19874.6
2022-07-06 03:45:00+00:00,1880,19874.2,19877.6,19849.1,19859.5
2022-07-06 03:50:00+00:00,3108,19859.5,19948.4,19858.8,19927.2
2022-07-06 03:55:00+00:00,3276,19927.2,19962.1,19910.0,19927.6
2022-07-06 04:00:00+00:00,3042,19929.2,19939.3,19875.4,19897.4
2022-07-06 04:05:00+00:00,3331,19897.2,20120.8,19891.0,20099.7
2022-07-06 04:10:00+00:00,4771,20099.9,20270.8,20049.4,20234.3
2022-07-06 04:15:00+00:00,4510,20234.7,20299.0,20178.3,20188.5
2022-07-06 04:20:00+00:00,4135,20188.4,20248.4,20106.3,20232.9
2022-07-06 04:25:00+00:00,3002,20232.3,20238.0,20169.9,20181.4
2022-07-06 04:30:00+00:00,3297,20181.6,20192.2,20099.9,20102.3
2022-07-06 04:35:00+00:00,3554,20101.9,20131.6,20066.0,20105.4
2022-07-06 04:40:00+00:00,2900,20105.2,20109.6,20053.3,20073.1
2022-07-06 04:45:00+00:00,3086,20073.0,20129.0,20062.0,20112.0
2022-07-06 04:50:00+00:00,2577,20111.1,20131.8,20083.3,20094.2
2022-07-06 04:55:00+00:00,3305,20094.6,20104.2,20034.1,20075.2
2022-07-06 05:00:00+00:00,2386,20074.4,20091.7,20044.6,20045.0
2022-07-06 05:05:00+00:00,2389,20044.8,20078.6,20042.6,20075.2
2022-07-06 05:10:00+00:00,2673,20075.0,20150.8,20074.9,20138.3
2022-07-06 05:15:00+00:00,2308,20138.2,20169.3,20103.7,20113.2
2022-07-06 05:20:00+00:00,3362,20113.2,20122.0,19950.3,19968.4
2022-07-06 05:25:00+00:00,3745,19968.7,19995.4,19937.8,19962.8
2022-07-06 05:30:00+00:00,4183,19962.5,19977.3,19884.3,19947.4
2022-07-06 05:35:00+00:00,2875,19947.0,19980.0,19935.7,19977.4
2022-07-06 05:40:00+00:00,3043,19977.4,20046.4,19977.4,20041.4
2022-07-06 05:45:00+00:00,3201,20041.6,20104.6,20001.5,20068.8
2022-07-06 05:50:00+00:00,2003,20069.1,20072.7,20046.4,20054.8
2022-07-06 05:55:00+00:00,2560,20054.6,20056.0,19978.5,20021.6
2022-07-06 06:00:00+00:00,2345,20022.1,20028.1,19963.7,19971.4
2022-07-06 06:05:00+00:00,2894,19971.3,20000.4,19943.0,19982.1
2022-07-06 06:10:00+00:00,2511,19982.1,20029.0,19965.1,20025.1
2022-07-06 06:15:00+00:00,2848,20025.0,20038.4,19982.6,20024.0
2022-07-06 06:20:00+00:00,2230,20024.0,20030.3,19990.2,19993.4
2022-07-06 06:25:00+00:00,4077,19993.7,19994.0,19849.2,19885.4
2022-07-06 06:30:00+00:00,3348,19885.2,19937.8,19866.8,19918.4
2022-07-06 06:35:00+00:00,3774,19918.4,19934.8,19867.2,19885.6
2022-07-06 06:40:00+00:00,3046,19885.8,19949.2,19885.2,19948.4
2022-07-06 06:45:00+00:00,3174,19948.4,19977.0,19920.0,19968.8
2022-07-06 06:50:00+00:00,2900,19968.8,20028.9,19947.8,19996.8
2022-07-06 06:55:00+00:00,3170,19996.7,20078.6,19996.7,20065.8
2022-07-06 07:00:00+00:00,4088,20065.8,20143.2,20053.9,20072.5
2022-07-06 07:05:00+00:00,3553,20072.1,20166.9,20071.8,20090.1
2022-07-06 07:10:00+00:00,2981,20090.4,20148.8,20090.4,20116.6
2022-07-06 07:15:00+00:00,2736,20116.2,20145.1,20106.0,20136.2
2022-07-06 07:20:00+00:00,3799,20136.6,20218.4,20123.2,20156.0
2022-07-06 07:25:00+00:00,3207,20156.6,20209.8,20146.2,20165.6
2022-07-06 07:30:00+00:00,2589,20165.4,20197.8,20148.6,20158.6
2022-07-06 07:35:00+00:00,2705,20158.6,20188.4,20115.6,20186.3
2022-07-06 07:40:00+00:00,2574,20186.0,20204.5,20159.6,20184.6
2022-07-06 07:45:00+00:00,2436,20184.4,20196.6,20130.6,20132.1
2022-07-06 07:50:00+00:00,2133,20132.1,20147.2,20117.6,20139.6
2022-07-06 07:55:00+00:00,2397,20139.6,20158.2,20112.2,20138.0
2022-07-06 08:00:00+00:00,2569,20137.4,20150.2,20063.6,20088.6
2022-07-06 08:05:00+00:00,4163,20089.0,20255.6,20072.8,20218.0
2022-07-06 08:10:00+00:00,3508,20218.2,20276.3,20203.4,20206.0
2022-07-06 08:15:00+00:00,2900,20206.1,20216.8,20169.2,20189.6
2022-07-06 08:20:00+00:00,3255,20189.5,20250.7,20174.0,20198.9
2022-07-06 08:25:00+00:00,2790,20199.0,20220.5,20164.4,20193.2
2022-07-06 08:30:00+00:00,2456,20192.0,20228.6,20185.8,20210.8
2022-07-06 08:35:00+00:00,3322,20210.7,20228.8,20140.2,20206.8
2022-07-06 08:40:00+00:00,3042,20207.3,20247.9,20185.6,20199.0
2022-07-06 08:45:00+00:00,3407,20198.7,20207.6,20132.2,20158.4
2022-07-06 08:50:00+00:00,2866,20158.6,20173.7,20119.2,20164.0
2022-07-06 08:55:00+00:00,2528,20163.0,20192.0,20150.4,20160.5
2022-07-06 09:00:00+00:00,3039,20160.5,20176.3,20096.0,20102.8
2022-07-06 09:05:00+00:00,2884,20102.8,20180.4,20100.9,20169.0
2022-07-06 09:10:00+00:00,2516,20168.8,20190.9,20129.3,20136.4
2022-07-06 09:15:00+00:00,3190,20136.6,20200.6,20105.4,20191.0
2022-07-06 09:20:00+00:00,3641,20190.8,20262.4,20190.3,20227.2
2022-07-06 09:25:00+00:00,3039,20226.4,20258.2,20197.7,20215.4
2022-07-06 09:30:00+00:00,2801,20216.2,20225.2,20166.4,20188.6
2022-07-06 09:35:00+00:00,2507,20188.6,20202.0,20157.0,20170.2
2022-07-06 09:40:00+00:00,2166,20170.0,20193.6,20159.2,20189.2
2022-07-06 09:45:00+00:00,2009,20188.8,20190.6,20160.1,20177.5
2022-07-06 09:50:00+00:00,2533,20177.5,20193.1,20150.0,20188.1
2022-07-06 09:55:00+00:00,2644,20188.8,20190.5,20139.3,20180.0
2022-07-06 10:00:00+00:00,2098,20180.0,20192.4,20146.2,20149.0
2022-07-06 10:05:00+00:00,3123,20149.3,20191.0,20127.1,20141.0
2022-07-06 10:10:00+00:00,2598,20140.7,20152.8,20113.2,20126.0
2022-07-06 10:15:00+00:00,2530,20126.2,20126.2,20078.6,20096.2
2022-07-06 10:20:00+00:00,3330,20096.2,20098.6,20023.1,20093.7
2022-07-06 10:25:00+00:00,3019,20093.9,20156.2,20089.0,20155.9
2022-07-06 10:30:00+00:00,3125,20155.4,20200.0,20140.4,20153.9
2022-07-06 10:35:00+00:00,3023,20153.9,20155.1,20075.8,20080.2
2022-07-06 10:40:00+00:00,3379,20080.2,20132.1,20040.7,20110.6
2022-07-06 10:45:00+00:00,2960,20110.5,20124.4,20058.1,20072.3
2022-07-06 10:50:00+00:00,2332,20072.0,20097.3,20063.4,20080.6
2022-07-06 10:55:00+00:00,2220,20080.4,20113.6,20076.5,20113.0
2022-07-06 11:00:00+00:00,2385,20113.2,20119.4,20077.7,20080.8
2022-07-06 11:05:00+00:00,3091,20080.7,20141.0,20062.6,20117.7
2022-07-06 11:10:00+00:00,2603,20117.8,20133.0,20053.0,20070.6
2022-07-06 11:15:00+00:00,3207,20070.9,20074.8,20021.8,20030.7
2022-07-06 11:20:00+00:00,2495,20030.8,20060.0,20017.8,20052.1
2022-07-06 11:25:00+00:00,2533,20052.4,20060.2,20025.0,20059.3
2022-07-06 11:30:00+00:00,2362,20059.4,20087.2,20030.8,20072.9
2022-07-06 11:35:00+00:00,2723,20073.0,20110.8,20072.2,20099.2
2022-07-06 11:40:00+00:00,2552,20099.0,20120.2,20081.4,20110.8
2022-07-06 11:45:00+00:00,2795,20111.4,20111.4,20053.4,20057.6
2022-07-06 11:50:00+00:00,2182,20057.6,20093.6,20057.6,20066.3
2022-07-06 11:55:00+00:00,2064,20065.9,20089.8,20054.0,20081.9
2022-07-06 12:00:00+00:00,3835,20081.6,20087.7,19953.2,19969.2
2022-07-06 12:05:00+00:00,3708,19967.0,19998.8,19938.8,19963.2
2022-07-06 12:10:00+00:00,3493,19963.4,19978.7,19932.8,19974.3
2022-07-06 12:15:00+00:00,3422,19974.4,20038.0,19951.3,20011.6
2022-07-06 12:20:00+00:00,4447,20011.0,20161.8,20010.9,20132.8
2022-07-06 12:25:00+00:00,3958,20133.5,20145.2,20039.0,20040.5
2022-07-06 12:30:00+00:00,3911,20040.2,20121.4,20039.8,20109.2
2022-07-06 12:35:00+00:00,3407,20109.2,20130.2,20091.4,20114.9
2022-07-06 12:40:00+00:00,3355,20114.8,20151.4,20079.4,20137.5
2022-07-06 12:45:00+00:00,3671,20137.4,20146.0,20099.2,20120.8
2022-07-06 12:50:00+00:00,3177,20120.3,20136.3,20092.6,20115.6
2022-07-06 12:55:00+00:00,2991,20115.5,20134.7,20093.9,20129.6
2022-07-06 13:00:00+00:00,2902,20129.7,20144.2,20106.8,20115.4
2022-07-06 13:05:00+00:00,2444,20115.4,20138.2,20092.0,20098.6
2022-07-06 13:10:00+00:00,3771,20098.4,20219.0,20091.4,20219.0
2022-07-06 13:15:00+00:00,3760,20219.8,20230.5,20159.2,20227.5
2022-07-06 13:20:00+00:00,3232,20227.7,20234.4,20187.6,20194.0
2022-07-06 13:25:00+00:00,2659,20193.7,20208.4,20164.4,20177.6
2022-07-06 13:30:00+00:00,4829,20177.7,20338.5,20129.8,20267.8
2022-07-06 13:35:00+00:00,4870,20267.0,20271.6,20065.8,20078.7
2022-07-06 13:40:00+00:00,4830,20078.8,20152.4,20041.6,20119.0
2022-07-06 13:45:00+00:00,4467,20119.2,20128.8,20025.6,20096.6
2022-07-06 13:50:00+00:00,4045,20096.6,20172.2,20088.4,20159.8
2022-07-06 13:55:00+00:00,3844,20159.6,20208.0,20131.4,20207.0
2022-07-06 14:00:00+00:00,4130,20207.0,20223.1,20147.8,20175.6
2022-07-06 14:05:00+00:00,3998,20175.4,20271.6,20171.8,20242.0
2022-07-06 14:10:00+00:00,4065,20242.2,20245.8,20097.6,20140.4
2022-07-06 14:15:00+00:00,3382,20140.4,20142.1,20085.1,20100.0
2022-07-06 14:20:00+00:00,2997,20099.6,20141.8,20081.4,20114.6
2022-07-06 14:25:00+00:00,2841,20114.5,20181.9,20102.5,20165.4
2022-07-06 14:30:00+00:00,3152,20165.4,20211.1,20152.0,20159.0
2022-07-06 14:35:00+00:00,2957,20159.6,20183.0,20122.9,20182.8
2022-07-06 14:40:00+00:00,2873,20183.0,20221.0,20145.6,20206.2
2022-07-06 14:45:00+00:00,2313,20206.1,20217.0,20165.2,20173.2
2022-07-06 14:50:00+00:00,2315,20173.2,20187.0,20143.3,20162.0
2022-07-06 14:55:00+00:00,1921,20162.6,20181.0,20145.4,20177.4
2022-07-06 15:00:00+00:00,2389,20176.8,20179.0,20099.0,20122.7
2022-07-06 15:05:00+00:00,1936,20122.6,20132.9,20100.8,20112.8
2022-07-06 15:10:00+00:00,1687,20112.7,20115.4,20084.2,20107.6
2022-07-06 15:15:00+00:00,2295,20107.6,20139.6,20104.8,20133.0
2022-07-06 15:20:00+00:00,2149,20133.2,20138.6,20082.5,20099.0
2022-07-06 15:25:00+00:00,2543,20098.6,20099.1,20068.8,20079.4
2022-07-06 15:30:00+00:00,2561,20079.0,20081.6,20035.6,20066.9
2022-07-06 15:35:00+00:00,2537,20066.8,20091.2,20061.2,20071.9
2022-07-06 15:40:00+00:00,2577,20072.3,20103.5,20039.1,20073.3
2022-07-06 15:45:00+00:00,2508,20074.2,20146.8,20066.2,20130.8
2022-07-06 15:50:00+00:00,1554,20130.4,20136.8,20107.2,20108.8
2022-07-06 15:55:00+00:00,1599,20108.8,20131.3,20093.2,20125.2
2022-07-06 16:00:00+00:00,1786,20125.4,20137.9,20108.0,20127.4
2022-07-06 16:05:00+00:00,2141,20127.6,20138.7,20112.8,20130.0
2022-07-06 16:10:00+00:00,1796,20129.6,20150.8,20123.8,20150.0
2022-07-06 16:15:00+00:00,2556,20149.9,20184.2,20149.9,20163.3
2022-07-06 16:20:00+00:00,1808,20163.8,20167.6,20119.4,20130.4
2022-07-06 16:25:00+00:00,1658,20130.4,20171.8,20130.2,20162.8
2022-07-06 16:30:00+00:00,1449,20162.8,20169.4,20152.6,20159.1
2022-07-06 16:35:00+00:00,2503,20159.0,20219.8,20157.9,20192.9
2022-07-06 16:40:00+00:00,1959,20193.1,20210.1,20164.3,20200.2
2022-07-06 16:45:00+00:00,3254,20200.2,20286.8,20200.2,20266.1
2022-07-06 16:50:00+00:00,3300,20266.1,20302.8,20246.0,20266.3
2022-07-06 16:55:00+00:00,2091,20266.2,20296.6,20247.2,20280.0
2022-07-06 17:00:00+00:00,3063,20279.9,20372.2,20279.9,20325.3
2022-07-06 17:05:00+00:00,2023,20324.8,20347.8,20310.4,20313.2
2022-07-06 17:10:00+00:00,2226,20313.4,20325.2,20264.4,20279.4
2022-07-06 17:15:00+00:00,2022,20278.7,20282.6,20251.6,20278.7
2022-07-06 17:20:00+00:00,2358,20278.8,20292.8,20250.6,20278.6
2022-07-06 17:25:00+00:00,2153,20276.8,20279.3,20245.4,20257.7
2022-07-06 17:30:00+00:00,2082,20257.6,20257.8,20213.2,20237.4
